,id_ref,created_ref,valid_ref,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,id,created,valid,target_id,classification_system,cell_type,pre_pt_position,post_pt_position,ctr_pt_position
1525,47189672,2020-11-04 08:08:44.086886+00:00,t,1340,80234662483724671,864691135544588584,80234593764246829,864691135715963674,1526,2022-02-07 19:04:03+00:00,t,47189672,cg_calls,23P,[112632 167112  18639],[112638 167110  18631],[112646 167106  18637]
1526,100894908,2020-11-04 14:44:56.634094+00:00,t,2064,84665969020320270,864691135544588584,84665969020309021,864691136423020079,1527,2022-02-07 19:04:03+00:00,t,100894908,cg_calls,23P,[144610 152782  17159],[144670 152804  17153],[144642 152732  17161]
1527,73328169,2020-11-04 06:49:11.336675+00:00,t,2836,82487012053301465,864691135544588584,82487012053306161,864691135698167061,1528,2022-02-07 19:04:03+00:00,t,73328169,cg_calls,4P,[128672 171614  18695],[128600 171630  18699],[128648 171598  18696]
1528,86084691,2020-11-04 13:56:17.497650+00:00,t,1332,83612155978845554,864691135544588584,83612155978835623,864691136011689635,1529,2022-02-07 19:04:03+00:00,t,86084691,cg_calls,23P,[137034 165682  18238],[136994 165664  18228],[137016 165652  18236]
1529,65574117,2020-11-04 06:57:58.936991+00:00,t,3768,81920969723254085,864691135544588584,81920969723267367,864691136362279138,1530,2022-02-07 19:04:03+00:00,t,65574117,cg_calls,23P,[124658 148550  18553],[124588 148552  18564],[124664 148496  18557]
1530,53285977,2020-11-04 07:26:10.430753+00:00,t,6464,80515381546399492,864691135544588584,80515381546390361,864691136174984710,1531,2022-02-07 19:04:03+00:00,t,53285977,cg_calls,23P,[114612 161842  18844],[114646 161914  18836],[114608 161866  18841]
1531,63676391,2020-11-04 07:15:04.960061+00:00,t,1524,81713162227207117,864691135544588584,81713162227189388,864691135754476749,1532,2022-02-07 19:04:03+00:00,t,63676391,cg_calls,4P,[123322 172940  20332],[123344 172986  20318],[123298 172984  20324]
1532,74378281,2020-11-04 07:03:29.108697+00:00,t,3356,82203612998451248,864691135544588584,82203612998448269,864691136100359285,1533,2022-02-07 19:04:03+00:00,t,74378281,cg_calls,5P_PT,[126814 156902  19344],[126894 157006  19340],[126836 156964  19347]
1533,40127437,2020-11-04 11:05:51.705237+00:00,t,480,79813824408058532,864691135544588584,79813755688577695,864691134947459068,1534,2022-02-07 19:04:03+00:00,t,40127437,cg_calls,23P,[109246 177412  18518],[109380 177274  18512],[109308 177350  18520]
1534,104184346,2020-11-04 11:00:13.663559+00:00,t,3200,84527980445502367,864691135544588584,84528049165022505,864691135441478984,1535,2022-02-07 19:04:03+00:00,t,104184346,cg_calls,4P,[143520 173756  18395],[143612 173888  18405],[143570 173818  18397]
1535,85984327,2020-11-04 14:20:44.016650+00:00,t,4644,83538419913244811,864691135544588584,83538419913245531,864691136391264383,1536,2022-02-07 19:04:03+00:00,t,85984327,cg_calls,23P,[136400 140882  17783],[136438 140768  17785],[136404 140822  17785]
1536,103824141,2020-11-04 09:51:23.917584+00:00,t,268,84666450056610711,864691135544588584,84666450056622874,864691135463920702,1537,2022-02-07 19:04:03+00:00,t,103824141,cg_calls,5P_IT,[144748 156766  17092],[144742 156748  17106],[144756 156792  17099]
1537,73366059,2020-11-04 10:48:52.594804+00:00,t,924,82416780412611797,864691135544588584,82416780412620253,864691135292128438,1538,2022-02-07 19:04:03+00:00,t,73366059,cg_calls,23P,[128470 172428  16229],[128506 172480  16236],[128475 172442  16229]
1538,109547153,2020-11-04 06:54:08.878840+00:00,t,24448,85232080270809789,864691135544588584,85232080270808813,864691135545101352,1539,2022-02-07 19:04:03+00:00,t,109547153,cg_calls,4P,[148670 176700  18542],[148732 176690  18535],[148664 176648  18542]
1539,63768749,2020-11-04 08:57:44.602462+00:00,t,4256,81633447432539974,864691135544588584,81633447432540030,864691135800431458,1540,2022-02-07 19:04:03+00:00,t,63768749,cg_calls,23P,[122432 103302  18500],[122504 103338  18504],[122432 103288  18501]
1540,43986018,2020-11-04 09:31:56.021330+00:00,t,4024,80092962990091704,864691135544588584,80092962990100569,864691135269947557,1541,2022-02-07 19:04:03+00:00,t,43986018,cg_calls,23P,[111480 160380  19397],[111522 160310  19399],[111526 160366  19397]
1541,60119829,2020-11-04 08:53:30.522605+00:00,t,1044,81010230498097148,864691135544588584,81010230498090907,864691135082642423,1542,2022-02-07 19:04:03+00:00,t,60119829,cg_calls,4P,[118230 178682  18560],[118106 178634  18556],[118154 178700  18561]
1542,82010677,2020-11-04 09:12:53.954313+00:00,t,2924,82981517609342954,864691135544588584,82981517609343771,864691136487186962,1543,2022-02-07 19:04:03+00:00,t,82010677,cg_calls,4P,[132594 185678  20357],[132548 185776  20358],[132539 185682  20358]
1543,74739061,2020-11-04 10:26:01.754455+00:00,t,292,82557380461750123,864691135544588584,82557449181222273,864691136903949490,1544,2022-02-07 19:04:03+00:00,t,74739061,cg_calls,4P,[129288 171712  15971],[129260 171852  15969],[129260 171784  15971]
1544,51464906,2020-11-04 08:57:42.032690+00:00,t,2116,80798230778370490,864691135544588584,80868599522540400,864691135876892243,1545,2022-02-07 19:04:03+00:00,t,51464906,cg_calls,4P,[116718 171948  17752],[116796 171976  17752],[116774 171966  17752]
1545,63413087,2020-11-04 11:12:42.392610+00:00,t,3700,81854449202630913,864691135544588584,81854449202631448,864691135724807851,1546,2022-02-07 19:04:03+00:00,t,63413087,cg_calls,INH,[124210 176886  17986],[124176 176938  17989],[124225 176874  17987]
1546,147753262,2020-11-04 07:26:13.836182+00:00,t,1400,87977217476397443,864691135544588584,87977217476406047,864691135213410432,1547,2022-02-07 19:04:03+00:00,t,147753262,cg_calls,5P_IT,[168778 182114  20565],[168794 182130  20575],[168809 182110  20572]
1547,57506045,2020-11-04 14:33:13.136977+00:00,t,3272,81281741150858193,864691135544588584,81281741150848377,864691135213132928,1548,2022-02-07 19:04:03+00:00,t,57506045,cg_calls,23P,[120252 104282  18747],[120318 104298  18743],[120298 104310  18743]
1548,125045189,2020-11-04 12:26:05.634709+00:00,t,520,86281632436705172,864691135544588584,86281632436689409,864691136814790510,1549,2022-02-07 19:04:03+00:00,t,125045189,cg_calls,23P,[156664 132010  15773],[156678 132082  15766],[156682 132070  15771]
1549,86369021,2020-11-04 12:39:19.749379+00:00,t,2512,83684105270715968,864691135544588584,83684105270722778,864691134918409738,1550,2022-02-07 19:04:03+00:00,t,86369021,cg_calls,4P,[137704 177568  17984],[137700 177666  17996],[137712 177596  17989]
1550,74930374,2020-11-04 10:37:23.577782+00:00,t,2192,82416643107604500,864691135544588584,82416643107600282,864691135848577374,1551,2022-02-07 19:04:03+00:00,t,74930374,cg_calls,4P,[128376 171320  16985],[128458 171280  16984],[128398 171272  16983]
1551,81506921,2020-11-04 08:10:31.521645+00:00,t,1404,82904276850312512,864691135544588584,82904276850325466,864691136925365834,1552,2022-02-07 19:04:03+00:00,t,81506921,cg_calls,23P,[131934 134688  19769],[131872 134674  19784],[131878 134734  19777]
1552,58339446,2020-11-04 07:38:07.954125+00:00,t,1016,81077850463236114,864691135544588584,81077850463256859,864691136147528599,1553,2022-02-07 19:04:03+00:00,t,58339446,cg_calls,23P,[118512 157948  18599],[118508 157992  18613],[118566 157971  18605]
1553,62690025,2020-11-04 13:27:05.216260+00:00,t,448,81571050215104321,864691135544588584,81571050215122497,864691135475523904,1554,2022-02-07 19:04:03+00:00,t,62690025,cg_calls,23P,[122228 162686  19316],[122286 162678  19329],[122254 162698  19325]
1554,40242356,2020-11-04 09:32:26.882373+00:00,t,1668,79460743468231727,864691135544588584,79460743468229421,864691134965204511,1555,2022-02-07 19:04:03+00:00,t,40242356,cg_calls,4P,[106714 168294  16549],[106776 168402  16549],[106793 168322  16545]
1555,69676657,2020-11-04 12:32:08.569309+00:00,t,456,82342082676876424,864691135544588584,82342082676873879,864691135919377328,1556,2022-02-07 19:04:03+00:00,t,69676657,cg_calls,23P,[127778 140266  18703],[127734 140286  18696],[127758 140270  18702]
1556,96337119,2020-11-04 12:31:08.643472+00:00,t,5276,84246230523590355,864691135544588584,84316599267767396,864691135864852350,1557,2022-02-07 19:04:03+00:00,t,96337119,cg_calls,4P,[141802 171568  17741],[141916 171594  17745],[141864 171624  17746]
1557,41049783,2020-11-04 10:03:54.348370+00:00,t,4732,79530768883705280,864691135544588584,79601137627874223,864691136617413083,1558,2022-02-07 19:04:03+00:00,t,41049783,cg_calls,4P,[107428 165590  18811],[107564 165634  18800],[107494 165602  18804]
1558,34217391,2020-11-04 07:53:52.035311+00:00,t,296,79179131455134855,864691135544588584,79179131455143894,864691136390663807,1559,2022-02-07 19:04:03+00:00,t,34217391,cg_calls,23P,[104566 167472  19545],[104566 167516  19552],[104530 167518  19546]
1559,59373216,2020-11-04 09:07:38.075013+00:00,t,2248,81077644372020919,864691135544588584,81077644372019579,864691136601553361,1560,2022-02-07 19:04:03+00:00,t,59373216,cg_calls,23P,[118760 156514  19203],[118746 156506  19198],[118704 156512  19207]
1560,52725214,2020-11-04 09:16:44.772047+00:00,t,976,81008100395585058,864691135544588584,81008100395581466,864691136483729708,1561,2022-02-07 19:04:03+00:00,t,52725214,cg_calls,23P,[117880 162780  20056],[117916 162810  20050],[117879 162770  20048]
1561,64961800,2020-11-04 07:03:23.818013+00:00,t,1344,81638189076509699,864691135544588584,81708557820671834,864691135568815852,1562,2022-02-07 19:04:03+00:00,t,64961800,cg_calls,23P,[122910 138574  18559],[123020 138600  18566],[122956 138596  18559]
1562,78140562,2020-11-04 07:31:45.228964+00:00,t,2464,83044738990826244,864691135544588584,83044738990837991,864691136388963191,1563,2022-02-07 19:04:03+00:00,t,78140562,cg_calls,23P,[133022 132300  16050],[133104 132298  16054],[133074 132308  16050]
1563,66389950,2020-11-04 14:49:26.542068+00:00,t,7144,81994018728449459,864691135544588584,81994018728455711,864691135700597794,1564,2022-02-07 19:04:03+00:00,t,66389950,cg_calls,INH,[125400 168342  20171],[125414 168432  20175],[125301 168451  20157]
1564,83548279,2020-11-04 07:20:32.460050+00:00,t,5020,82837756262498561,864691135544588584,82837756262488992,864691136100933749,1565,2022-02-07 19:04:03+00:00,t,83548279,cg_calls,23P,[131174 163384  18651],[131276 163392  18639],[131244 163406  18647]
1565,117132776,2020-11-04 11:40:32.887401+00:00,t,3052,85654636333358113,864691135544588584,85654636333363104,864691135065781060,1566,2022-02-07 19:04:03+00:00,t,117132776,cg_calls,4P,[151678 179342  18647],[151618 179232  18649],[151626 179238  18647]
1566,79610665,2020-11-04 09:47:57.234104+00:00,t,2292,81570088142079084,864691135544588584,81570088142090675,864691135373712072,1567,2022-02-07 19:04:03+00:00,t,79610665,cg_calls,INH,[122096 155650  19010],[122088 155762  19019],[122108 155712  19019]
1567,35065427,2020-11-04 15:18:50.504177+00:00,t,1700,79180574497038333,864691135544588584,79180574497031610,864691136723893757,1568,2022-02-07 19:04:03+00:00,t,35065427,cg_calls,23P,[104920 178002  19017],[104976 178074  19016],[104936 178006  19015]
1568,59561059,2020-11-04 08:05:57.118829+00:00,t,3772,81221199627239539,864691135544588584,81221199627240788,864691135781851472,1569,2022-02-07 19:04:03+00:00,t,59561059,cg_calls,4P,[119814 177410  21149],[119780 177372  21149],[119842 177380  21144]
1569,81513247,2020-11-04 15:16:27.140024+00:00,t,3348,82837824915150132,864691135544588584,82837824915140064,864691136451972095,1570,2022-02-07 19:04:03+00:00,t,81513247,cg_calls,23P,[131348 163654  18384],[131480 163664  18383],[131428 163634  18384]
1570,66693362,2020-11-04 08:34:19.386072+00:00,t,3132,81642243592658038,864691135544588584,81712612336840988,864691135884670576,1571,2022-02-07 19:04:03+00:00,t,66693362,cg_calls,23P,[122900 168790  19007],[122938 168726  19007],[122926 168730  19007]
1571,46316128,2020-11-04 07:59:07.796876+00:00,t,1992,80164912147895806,864691135544588584,80164912147904452,864691135942112628,1572,2022-02-07 19:04:03+00:00,t,46316128,cg_calls,4P,[111990 171766  18282],[111946 171826  18294],[111964 171809  18288]
1572,83113637,2020-11-04 07:15:11.330175+00:00,t,1012,82768005658195483,864691135544588584,82768005658204224,864691135518405258,1573,2022-02-07 19:04:03+00:00,t,83113637,cg_calls,INH,[130736 167958  16226],[130732 167976  16235],[130671 167941  16228]
1573,102955077,2020-11-04 13:07:05.270624+00:00,t,2796,84527018238268275,864691135544588584,84527018238249104,864691136065790104,1574,2022-02-07 19:04:03+00:00,t,102955077,cg_calls,INH,[143746 166236  17079],[143668 166284  17066],[143725 166274  17071]
1574,59334067,2020-11-04 14:04:51.386009+00:00,t,1124,81571531251301685,864691135544588584,81571462531838246,864691136051809011,1575,2022-02-07 19:04:03+00:00,t,59334067,cg_calls,4P,[122174 166098  19193],[122110 165982  19195],[122124 166026  19198]
1575,53263898,2020-11-04 07:26:12.387431+00:00,t,1172,80727312479429387,864691135544588584,80727312479425276,864691135135519513,1576,2022-02-07 19:04:03+00:00,t,53263898,cg_calls,4P,[116102 167884  19038],[116190 167886  19035],[116128 167876  19037]
1576,96904556,2020-11-04 11:30:20.588254+00:00,t,2648,84387036932383472,864691135544588584,84387036932393934,864691135975364463,1577,2022-02-07 19:04:03+00:00,t,96904556,cg_calls,INH,[142542 171916  18950],[142646 171850  18954],[142608 171840  18955]
1577,57236826,2020-11-04 14:41:16.606401+00:00,t,172,81355752161295538,864691135544588584,81355683441807119,864691136084401260,1578,2022-02-07 19:04:03+00:00,t,57236826,cg_calls,23P,[120816 131300  19569],[120706 131270  19569],[120756 131264  19572]
1578,33463802,2020-11-04 13:46:32.056569+00:00,t,4256,79037981650214586,864691135544588584,79108350394405061,864691136391278719,1579,2022-02-07 19:04:03+00:00,t,33463802,cg_calls,23P,[103858 164424  19825],[103980 164406  19828],[103926 164482  19829]
1579,106369458,2020-11-04 11:17:50.203685+00:00,t,3240,84529767218860863,864691135544588584,84529698499355324,864691135368002297,1580,2022-02-07 19:04:03+00:00,t,106369458,cg_calls,23P,[143794 186576  18827],[143752 186458  18818],[143784 186528  18826]
1580,58768913,2020-11-04 12:48:31.239350+00:00,t,3488,81361387091396968,864691135544588584,81361387091386886,864691135082525943,1581,2022-02-07 19:04:03+00:00,t,58768913,cg_calls,INH,[120546 173482  19139],[120522 173386  19129],[120588 173442  19135]
1581,65543110,2020-11-04 11:00:35.533314+00:00,t,3724,82062531912275226,864691135544588584,81992094448642619,864691135946695521,1582,2022-02-07 19:04:03+00:00,t,65543110,cg_calls,23P,[125508 154392  18948],[125384 154262  18949],[125477 154365  18947]
1582,44550327,2020-11-04 09:48:01.069924+00:00,t,4100,79884399310853357,864691135544588584,79954768055068064,864691136617925083,1583,2022-02-07 19:04:03+00:00,t,44550327,cg_calls,23P,[110066 178902  18717],[110136 178956  18705],[110072 178934  18713]
1583,40782598,2020-11-04 09:50:39.929563+00:00,t,2564,79460125060220267,864691135544588584,79460125060227063,864691136227799633,1584,2022-02-07 19:04:03+00:00,t,40782598,cg_calls,23P,[106834 163906  17218],[106908 163924  17230],[106910 163948  17224]
1584,103752429,2020-11-04 08:56:00.315602+00:00,t,2656,84597180891001308,864691135544588584,84526812146816476,864691135976635971,1585,2022-02-07 19:04:03+00:00,t,103752429,cg_calls,4P,[144002 165012  17486],[143872 165020  17474],[143939 164996  17485]
1585,65665869,2020-11-04 14:34:37.705558+00:00,t,1704,81988727060499289,864691135544588584,82059164524169261,864691135693677247,1586,2022-02-07 19:04:03+00:00,t,65665869,cg_calls,5P_IT,[125434 129188  18298],[125524 129266  18293],[125466 129209  18294]
1586,70836486,2020-11-04 14:28:33.973388+00:00,t,1940,82559167504118605,864691135544588584,82559167504150456,864691136274775565,1587,2022-02-07 19:04:03+00:00,t,70836486,cg_calls,INH,[129314 184886  18926],[129356 185018  18940],[129288 184966  18932]
1587,81872204,2020-11-04 12:28:28.988742+00:00,t,1752,83122323817385698,864691135544588584,83122392536849761,864691135383608043,1588,2022-02-07 19:04:03+00:00,t,81872204,cg_calls,INH,[133488 186558  20469],[133506 186624  20463],[133484 186592  20467]
1588,89235669,2020-11-04 09:20:22.791874+00:00,t,1560,83471418423084192,864691135544588584,83471487142556031,864691135700091682,1589,2022-02-07 19:04:03+00:00,t,89235669,cg_calls,23P,[136058 166062  17472],[136010 166100  17460],[136034 166078  17466]
1589,83136711,2020-11-04 07:31:36.491507+00:00,t,2008,83260656190946078,864691135544588584,83260656190945266,864691135213615672,1590,2022-02-07 19:04:03+00:00,t,83136711,cg_calls,4P,[134324 168464  20821],[134336 168576  20818],[134348 168506  20821]
1590,53004050,2020-11-04 13:52:39.411883+00:00,t,176,81008718938395970,864691135544588584,81008718938381204,864691135415916218,1591,2022-02-07 19:04:03+00:00,t,53004050,cg_calls,4P,[117808 167322  20946],[117934 167294  20931],[117874 167298  20938]
1591,41461578,2020-11-04 10:16:06.826685+00:00,t,3772,79601893541991343,864691135544588584,79601893541991190,864691135360961095,1592,2022-02-07 19:04:03+00:00,t,41461578,cg_calls,4P,[107964 171542  18646],[107942 171444  18648],[107960 171470  18651]
1592,99203876,2020-11-04 08:15:40.140354+00:00,t,4356,83963449943677431,864691135544588584,83963449943672250,864691135777127776,1593,2022-02-07 19:04:03+00:00,t,99203876,cg_calls,4P,[139568 161616  18024],[139640 161608  18017],[139578 161666  18025]
1593,89236544,2020-11-04 08:23:52.993458+00:00,t,5424,83541649728286412,864691135544588584,83612018472471397,864691135428799280,1594,2022-02-07 19:04:03+00:00,t,89236544,cg_calls,4P,[136672 164948  17441],[136760 164872  17438],[136722 164900  17444]
1594,65365580,2020-11-04 10:54:39.160728+00:00,t,172,81712131300748457,864691135544588584,81712200020216132,864691135323799964,1595,2022-02-07 19:04:03+00:00,t,65365580,cg_calls,4P,[123380 165560  19228],[123338 165634  19225],[123376 165598  19225]
1595,81506206,2020-11-04 12:51:06.042009+00:00,t,1012,82833908106098100,864691135544588584,82833908106099470,864691134965433119,1596,2022-02-07 19:04:03+00:00,t,81506206,cg_calls,23P,[131168 134736  19753],[131146 134672  19750],[131126 134728  19748]
1596,72056663,2020-11-04 07:37:11.619247+00:00,t,824,82486050047859038,864691135544588584,82485981328378893,864691136483729708,1597,2022-02-07 19:04:03+00:00,t,72056663,cg_calls,23P,[128656 164050  19361],[128622 164026  19354],[128600 163990  19357]
1597,104981800,2020-11-04 09:29:42.138457+00:00,t,2776,84880992397232726,864691135544588584,84880992397235175,864691136723541501,1598,2022-02-07 19:04:03+00:00,t,104981800,cg_calls,INH,[146150 182298  18190],[146252 182320  18195],[146169 182264  18189]
1598,65635374,2020-11-04 10:51:52.934393+00:00,t,3128,82064249698268850,864691135544588584,82064249698282252,864691135991524801,1599,2022-02-07 19:04:03+00:00,t,65635374,cg_calls,4P,[125482 167446  17715],[125486 167372  17725],[125496 167444  17723]
1599,83006467,2020-11-04 13:51:23.693726+00:00,t,2824,83048450312261953,864691135544588584,83048450312258004,864691135777507168,1600,2022-02-07 19:04:03+00:00,t,83006467,cg_calls,4P,[133034 160236  19574],[133088 160276  19572],[133056 160252  19575]
1600,73605357,2020-11-04 13:13:48.701937+00:00,t,2776,82204437833564332,864691135544588584,82204437833576322,864691135866904342,1601,2022-02-07 19:04:03+00:00,t,73605357,cg_calls,23P,[126614 163276  20910],[126678 163162  20923],[126664 163202  20918]
1601,37718343,2020-11-04 13:20:02.283291+00:00,t,1256,79531180932002789,864691135544588584,79531180931992609,864691136009372846,1602,2022-02-07 19:04:03+00:00,t,37718343,cg_calls,4P,[107202 169030  16674],[107268 169138  16670],[107266 169083  16668]
1602,74929573,2020-11-04 08:04:46.008406+00:00,t,3388,82276180497149749,864691135544588584,82276180497137563,864691137197246017,1603,2022-02-07 19:04:03+00:00,t,74929573,cg_calls,4P,[127102 173668  16962],[127152 173628  16958],[127127 173664  16963]
1603,74930175,2020-11-04 10:36:35.504746+00:00,t,4128,82416574388088053,864691135544588584,82416574388089570,864691135740934507,1604,2022-02-07 19:04:03+00:00,t,74930175,cg_calls,23P,[128098 171124  16959],[128052 171098  16963],[128082 171104  16956]
1604,81516093,2020-11-04 07:53:09.946909+00:00,t,712,83189737355296491,864691135544588584,83189737355301187,864691135946653732,1605,2022-02-07 19:04:03+00:00,t,81516093,cg_calls,INH,[134150 164208  18182],[134030 164242  18188],[134119 164180  18187]
1605,40708314,2020-11-04 13:51:23.437455+00:00,t,424,79811831274969749,864691135544588584,79811831274969880,864691135590822667,1606,2022-02-07 19:04:03+00:00,t,40708314,cg_calls,4P,[109364 162652  16649],[109338 162710  16648],[109334 162702  16656]
1606,39076392,2020-11-04 12:20:48.576090+00:00,t,2256,79811281988690366,864691135544588584,79811281988683941,864691135855952686,1607,2022-02-07 19:04:03+00:00,t,39076392,cg_calls,23P,[109506 158574  19999],[109382 158678  19996],[109438 158610  19992]
1607,66214270,2020-11-04 08:04:15.147379+00:00,t,476,82136817532573904,864691135544588584,82136817532567252,864691135616587369,1608,2022-02-07 19:04:03+00:00,t,66214270,cg_calls,23P,[126194 183670  18025],[126246 183652  18028],[126218 183593  18026]
1608,91851157,2020-11-04 12:56:11.559313+00:00,t,1980,83543024252592953,864691135544588584,83543024252569944,864691135841815523,1609,2022-02-07 19:04:03+00:00,t,91851157,cg_calls,4P,[136468 175198  18937],[136516 175122  18930],[136500 175146  18926]
1609,77666936,2020-11-04 09:07:52.885388+00:00,t,2200,83119712074238065,864691135544588584,83119712074240993,864691135571683309,1610,2022-02-07 19:04:03+00:00,t,77666936,cg_calls,23P,[133456 167026  17143],[133540 167042  17153],[133543 167028  17148]
1610,83055856,2020-11-04 13:13:49.633577+00:00,t,3440,82767937207291274,864691135544588584,82838305951495022,864691135995266474,1611,2022-02-07 19:04:03+00:00,t,83055856,cg_calls,4P,[131052 167336  18408],[131142 167338  18406],[131116 167342  18405]
1611,143708305,2020-11-04 13:34:02.491219+00:00,t,1460,87976598934394225,864691135544588584,87976598934395236,864691135866885910,1612,2022-02-07 19:04:03+00:00,t,143708305,cg_calls,4P,[168564 177486  20397],[168524 177608  20399],[168553 177598  20399]
1612,74143879,2020-11-04 12:37:04.056304+00:00,t,3268,82277280344540755,864691135544588584,82206911600376592,864691135816307791,1613,2022-02-07 19:04:03+00:00,t,74143879,cg_calls,4P,[127104 181580  19754],[127004 181494  19754],[127064 181506  19751]
1613,81637787,2020-11-04 13:44:25.888482+00:00,t,2088,82975332587932987,864691135544588584,82975332587934294,864691136267091188,1614,2022-02-07 19:04:03+00:00,t,81637787,cg_calls,23P,[132160 139796  18253],[132224 139686  18249],[132188 139738  18247]
1614,46920956,2020-11-04 10:49:28.843864+00:00,t,1460,80305031362386477,864691135544588584,80305031362392339,864691135590933771,1615,2022-02-07 19:04:03+00:00,t,46920956,cg_calls,4P,[112944 167404  19924],[113010 167404  19934],[112989 167433  19929]
1615,83079975,2020-11-04 09:47:46.994934+00:00,t,584,82910736346754277,864691135544588584,82910736346743086,864691135969803109,1616,2022-02-07 19:04:03+00:00,t,83079975,cg_calls,4P,[131922 182606  18609],[131908 182528  18603],[131918 182541  18606]
1616,65636786,2020-11-04 11:53:06.734996+00:00,t,1140,82134824600859088,864691135544588584,82134824600864236,864691135210883264,1617,2022-02-07 19:04:03+00:00,t,65636786,cg_calls,23P,[126292 169022  17728],[126282 169052  17727],[126270 169014  17730]
1617,74144340,2020-11-04 14:26:48.746929+00:00,t,3984,82277349064049926,864691135544588584,82277349064068685,864691135737771396,1618,2022-02-07 19:04:03+00:00,t,74144340,cg_calls,4P,[127476 182246  19810],[127458 182176  19820],[127538 182220  19818]
1618,33460796,2020-11-04 10:48:53.759425+00:00,t,4468,79248744285328369,864691135544588584,79248744285340556,864691135544372008,1619,2022-02-07 19:04:03+00:00,t,33460796,cg_calls,23P,[105380 161938  19789],[105392 161876  19801],[105374 161921  19794]
1619,40125675,2020-11-04 12:29:16.825810+00:00,t,4664,79532418150964398,864691135544588584,79532349431483380,864691135560512737,1620,2022-02-07 19:04:03+00:00,t,40125675,cg_calls,4P,[107286 177866  18635],[107194 177746  18638],[107266 177792  18638]
1620,77816874,2020-11-04 07:43:20.909685+00:00,t,3196,82838786920423952,864691135544588584,82838786920412882,864691135954640904,1621,2022-02-07 19:04:03+00:00,t,77816874,cg_calls,4P,[131342 170784  17632],[131246 170748  17626],[131264 170706  17628]
1621,101031911,2020-11-04 09:55:56.222470+00:00,t,516,84669267823715340,864691135544588584,84598899079543888,864691135429430576,1622,2022-02-07 19:04:03+00:00,t,101031911,cg_calls,4P,[144530 177442  19286],[144416 177406  19295],[144496 177418  19292]
1622,59185752,2020-11-04 10:20:38.875146+00:00,t,1000,81287513720973481,864691135544588584,81287445001496329,864691135123101735,1623,2022-02-07 19:04:03+00:00,t,59185752,cg_calls,23P,[119898 147184  19631],[119942 147084  19635],[119923 147138  19632]
1623,58964825,2020-11-04 14:03:41.089892+00:00,t,784,81076957109864498,864691135544588584,81076957109852799,864691136329699562,1624,2022-02-07 19:04:03+00:00,t,58964825,cg_calls,23P,[118468 151490  18449],[118496 151514  18439],[118486 151567  18440]
1624,65106989,2020-11-04 11:57:24.675940+00:00,t,9948,81641075294737465,864691135544588584,81641075294736033,864691135428806448,1625,2022-02-07 19:04:03+00:00,t,65106989,cg_calls,INH,[122652 160280  18757],[122576 160186  18757],[122606 160242  18755]
1625,59561349,2020-11-04 13:02:40.122382+00:00,t,1400,81291499651914224,864691135544588584,81291499651934284,864691135866886934,1626,2022-02-07 19:04:03+00:00,t,59561349,cg_calls,4P,[120098 177216  21116],[120100 177174  21129],[120086 177164  21121]
1626,47134325,2020-11-04 10:48:53.886407+00:00,t,1840,80164156434915119,864691135544588584,80234525179085187,864691136084408172,1627,2022-02-07 19:04:03+00:00,t,47134325,cg_calls,INH,[112118 166586  19762],[112246 166570  19772],[112161 166541  19765]
1627,65932973,2020-11-04 07:36:44.911298+00:00,t,1892,81852525393183644,864691135544588584,81852525393188472,864691135270764197,1628,2022-02-07 19:04:03+00:00,t,65932973,cg_calls,4P,[124194 162540  20856],[124178 162598  20862],[124222 162594  20858]
1628,38163776,2020-11-04 14:24:30.241633+00:00,t,2756,79812106689571755,864691135544588584,79812106689563586,864691135572223013,1629,2022-02-07 19:04:03+00:00,t,38163776,cg_calls,4P,[109156 164896  20550],[109202 165036  20544],[109182 164958  20551]
1629,47198716,2020-11-04 11:41:40.451701+00:00,t,1172,80374781497094566,864691135544588584,80374781497100259,864691136227799633,1630,2022-02-07 19:04:03+00:00,t,47198716,cg_calls,23P,[113568 162652  18901],[113646 162658  18910],[113613 162674  18907]
1630,112332021,2020-11-04 11:59:00.326354+00:00,t,540,85161093118391143,864691135544588584,85161093118375912,864691135342233285,1631,2022-02-07 19:04:03+00:00,t,112332021,cg_calls,INH,[148306 171888  18993],[148204 171886  18981],[148228 171820  18988]
1631,103771906,2020-11-04 09:39:05.883296+00:00,t,1732,84454931641494323,864691135544588584,84454931641504409,864691135837627795,1632,2022-02-07 19:04:03+00:00,t,103771906,cg_calls,23P,[143002 153296  18212],[142974 153304  18220],[142954 153296  18212]
1632,81520113,2020-11-04 09:48:45.470772+00:00,t,3916,83260999385854436,864691135544588584,83260930666372629,864691135013329654,1633,2022-02-07 19:04:03+00:00,t,81520113,cg_calls,23P,[134300 170700  17900],[134382 170662  17903],[134302 170730  17899]
1633,72269766,2020-11-04 13:15:03.432892+00:00,t,1636,80937937608687692,864691135544588584,80937937608695907,864691135361107527,1634,2022-02-07 19:04:03+00:00,t,72269766,cg_calls,23P,[117460 164288  18684],[117418 164284  18692],[117412 164286  18687]
1634,74538245,2020-11-04 12:26:42.567708+00:00,t,1020,82345587034770282,864691135544588584,82345587034765487,864691136100710261,1635,2022-02-07 19:04:03+00:00,t,74538245,cg_calls,23P,[127926 166468  16258],[127928 166566  16257],[127926 166496  16259]
